text,label,source,relevance
"The coverage under this endorsement is subject always to the following: a) This Endorsement covers the personal belongings of the INSURED ONLY b) Personal Belonging for the purpose of this Endorsement means, items such as clothes and other articles of personal nature likely to be worn by the Insured including jewelries, and or used or carried by him like Mobile, Laptop, Tabs, Audio Video tapes, CD s, but EXCLUDES money, securities, cheques, bank drafts, debit or credit cards, travel tickets, paintings, curios and items of similar nature. c) Any claim under this Section is subject to the precondition that there is a valid own damage or Key replacement claim in respect of the insured vehicle, already admitted by the Company under the Policy d) The Company is to be provided with a copy of FIR lodged with Police by the Insured, confirming the date and time of the incident and the articles lost. e) The maximum amount payable under this Policy is Rs 50,000 - during the Policy period. Each claim is subject to a deductible of Rs 5000 - for Laptop, Tab and Jewelries , Rs 2500 - for Mobiles and Rs 500 - for the rest. Subject otherwise to the terms exceptions conditions and limitations of this Policy. MAO 07. INCONVENIENCE ALLOWANCE In consideration of the payment of an additional premium as specified and shown in the Schedule, the Companye will payM the InsuredA a daily caGsh benefit aMs specified inA the SchedHule followiDng an idenItifiab le and admissible own damage claim under the Motor Comprehensive Package Policy, provided always that a) Daily cash benefit as prescribed in the Schedule is payable only for the time taken for repair of the damages admitted and allowed by the Company, subject to a maximum period of 10 days. The time - - - - - - - taken for repairs is calculated from the time of placing the vehicle with the Authorised Garage for the aGccideentanl reepairrs aallolw edI nby tshe uComrpaanyn to cthee tim eC of coompmletionp of athen samye. Ltd.",COMPLIANT,5. Motor - Add On - Approved Wordings_GEN809_chunk_5,HIGH
"b) Such approved repairs should be carried out in a Company Authorised Garage. c) A Time Excess of 3(Three) days shall be applied on the eligible days of benefit for each and every claim under this Add-On. The Company s liability to make any payment under this Add-on is in excess of this deductible. d) The cover is applicable only for the first two own-damage claims lodged during the Policy period. Subject otherwise to the terms exceptions conditions and limitations of this Policy. MAO 08. PROTECTION OF NCB (Applicable to All Classes of Vehicle) In consideration of the payment of an additional premium as specified and shown in the Schedule, the Company agrees to protect the No Claim Bonus (NCB) at the time of Renewal in case the Insured lodges for and is allowed a claim under any section of the Motor Policy, provided always that a) The vehicle is Renewed with us. b) The rate of NCB allowed at the time of renewal will be same as that enjoyed by Insured prior to the loss, except in cases of Sunset Clause, where the rate of NCB will be brought down to 50 . c) There was only one single claim lodged in the entire Policy period on the Motor Policy. d) The insured vehicle is repaired in a Company Authorised Garage. Subject otherwise to the terms exceptions conditions and limitations of this Policy. 4 Magma HDI General Insurance Company Limited OMAGMA H DI Regd. Office : 24 Park Street, Kolkata 700 016 General Insurance Company Ltd. P : 91 033 - 4401 7304 7477, F : 91 033 - 4401 7471 MAO 16: BASIC ROAD-SIDE ASSISTANCE (Applicable for All Class of Vehicles) In consideration of the payment of an additional premium as specified and shown in the Schedule, the Company will provide the following services: 1. Mechanical Electrical Breakdown: In the event, that the insured vehicle is immobilized on a public road due to any mechanical or electrical breakdown, the Company shall a.",COMPLIANT,5. Motor - Add On - Approved Wordings_GEN809_chunk_6,HIGH
"Arrange for an automobile technician to attend to the insured vehicle on the spot of such breakdown to help mobilize the vehicle on its own power. b. Arrange for the towing of the insured vehicle to a nearest Repair shop Garage, if mobilization of the insured vehicle is not possible by carrying out such repairs on spot. c. Provide for custody and storage of the insured vehicle until the Repair shops Garages re- open, if the Repair shops Garages are closed due to holidays or night hours. d. Undertake to locate, procure and deliver spare parts required for repair to the Repair shop Garage within 72 (seventy two) hours, if such spare parts are not available with the Repair shop Garages, provided that the parts are available in the open market within the geographical limits of India. Exclusions a. Cost of parts or replacement elements or consumables and their transportation cost to the site of breakdown in case repairs are carried out on spot of breakdown. b. Cost of parts or replacement elements or consumables and their transportation cost to the Repair shop Garage, in case the same is not available with them. eMAGMAHDI c. Entire cost of Repair shop Garage s bill, if the insured vehicle has had to be towed to any Repair shop Garage for repairs. d. Cost of towing beyond 30 kilometers from the spot of breakdown of the insured vehicle. e. Charges of the automobile technician, if the vehicle could be transferred on its own power - - - - - - - on self-propelled basis to the nearest Repair shop Garage without his intervention. fG. Aenyn paeymrenat tol a Ithnird-spaurty rfora onn-spcot erep aCir towoingm storpagea rencovyery bLy thted In.su red or on his behalf, unless specifically agreed by the Company. 2. Accidental Immobilization: In the event, that the insured vehicle is immobilized on a public road due to any accident covered by the Policy, the Company shall a. Arrange for towing of the insured vehicle to the nearest Company s Authorized Repair shop Garage. b.",COMPLIANT,5. Motor - Add On - Approved Wordings_GEN809_chunk_7,HIGH
"Provide for custody and storage of the insured vehicle until the Repair shop Garage re- open, if such Repair shop Garage being closed due to holidays or night hours. Exclusions a. Cost of towing beyond 50 kilometers from the spot of such accident of the insured vehicle. b. Any payment to a third-party for towing storage recovery by the Insured or on his behalf, unless specifically agreed by the Company. 3. Flat Tyre: In the event, that the insured vehicle is immobilized on a public road, due to a flat tyre caused by puncture of or damage to the tyre tube valve or bolts of the tyre, the Company shall a. Arrange for an automobile technician to attend to the insured vehicle on the spot of such event to replace the flat tyre with the spare tyre carried in the insured vehicle. Exclusions a. Cost of parts or replacement elements or consumables and their transportation cost to the site of immobilization due to flat tyre in case repairs are carried out on spot of immobilization. b. Entire cost of Tyre Repair shop Garage s bill, and their transportation cost to and from the site of immobilization if the flat tyre had to be taken to any Tyre Repair shop Garage for repairs. 5 Magma HDI General Insurance Company Limited OMAGMA H DI Regd. Office : 24 Park Street, Kolkata 700 016 General Insurance Company Ltd. P : 91 033 - 4401 7304 7477, F : 91 033 - 4401 7471 4. Dead Battery: In the event, that the engine of the insured vehicle fails to start due to a dead battery, the Company shall a. Arrange for an automobile technician to attend to the Insured vehicle on the spot of such event, to help jump start the vehicle so that it can be driven on its own power on self- propelled basis to the nearest Repair Shop Garage. Exclusions a. Cost of parts or replacement elements, consumables and recharging of battery and its their transportation cost to and from the site of immobilization due to dead battery in case battery jump start could not be carried out on spot of immobilization. b.",COMPLIANT,5. Motor - Add On - Approved Wordings_GEN809_chunk_8,HIGH
"Entire cost of replacement battery and its transportation cost to the site of immobilization if the dead battery had to be replaced by another. 5. Keys Locked-In : In the event, that the insured vehicle is immobilized on a public road, due to loss of its keys, or its keys being either locked inside the vehicle or broken, resulting in a situation where the Insured is unable to gain entry into the insured vehicle, the Company shall a. Locate and retrieve duplicate set of keys under due authorization of the Insured to do so, and deliver such keys to the Insured or his authorized representative upon production of personal identification and authorization. b. Arrange for an automobile technician to attend to the insured vehicle on the spot of such event in order to attempt the opening of the vehicle door with normally available tools, if the Insured desires to attempt opening the vehicle, since retrieval of a duplicate set of keys would be time consuming,. Conditions eMAGMAHDI Personal Identification details of the Insured matching with the Policy and vehicle records shall be produced for verification by the automobile technician, before any such attempt to reopen the vehicle is undertaken. - - - - - - - 6. Contamination Incorrect or Running Out of Fuel : In the event that the insured vehicle is immoGbilizeedn on ea pruablicl r oaIdn at sleaust ornae knilomceteer a wCay foromm the pneaaresnt peytro l pLumtpd, du.e to the insured vehicle running out of fuel, or the fuel in the insured vehicle being incorrect or contaminated, the Company will a. Arrange for delivery replacing changing the fuel as the case may be, up to a maximum of ten liters- on the spot where the insured vehicle stands immobilized. Exclusions a. This service is not available if the Fuel type of the insured vehicle is other than Petrol or Diesel. b. Actual cost of the Fuel.",COMPLIANT,5. Motor - Add On - Approved Wordings_GEN809_chunk_9,HIGH
"Exclusions applicable to Basic Roadside Assistance Not withstanding anything mentioned above, the services under this Add-On cover will not be available outside the geographical limits of India, as well as under the following circumstances: 1. Confiscation Intervention by Legal Authority: Any immobilization of the insured vehicle due to or arising out of confiscation, intervention, commandeering, requisition, detention or destruction by order of any Government or lawfully constituted Authority. 2. Natural Catastrophe : Any immobilization of the insured vehicle due to any Natural catastrophe like Flood, Storm, Tempest, Cyclone, Earthquake, Tsunami, Volcanic eruption. The service will also be not available if accessibility to the insured vehicle is cut-off due to Inundation, Landslide, rockslide or other convulsions of nature. 3. War Riot Terrorism : Any immobilization of the insured vehicle during or as a consequence of war, invasion, act of foreign enemy, hostilities, civil war, rebellion, revolution, insurrection, military or usurped power, terrorism, riot, civil commotion or loot or pillage in connection with it. Above mentioned coverage s will be provided by the Service provider on behalf of the Company. NOTE: 6 Magma HDI General Insurance Company Limited OMAGMA H DI Regd. Office : 24 Park Street, Kolkata 700 016 General Insurance Company Ltd. P : 91 033 - 4401 7304 7477, F : 91 033 - 4401 7471 In order to avail of the above services, the Insured should ring up the following toll-free number and provide the details asked for. Toll Free Number: MTNL BSNL : 1800-XXX-XXX Others : 1860-XXX-XXXX Subject otherwise to the terms exceptions conditions and limitations of the Policy eMAGMAHDI - - - - - - - General Insurance Company Ltd. 7",COMPLIANT,5. Motor - Add On - Approved Wordings_GEN809_chunk_10,HIGH
"Magma HDI General Insurance Company Limited Regd. Office : 24 Park Street, Kolkata 700 016 P : 91 033 - 4401 7304 7477, F : 91 033 - 4401 7471 OMAGMA H DI General Insurance Company Ltd. -MAGMAHDI MOTOR ACT ONLY INSURANCE POLICY General Insurance Company Ltd. - WORDINGS - Magma HDI General Insurance Company Limited Regd. Office : 24 Park Street, Kolkata 700 016 P : 91 033 - 4401 7304 7477, F : 91 033 - 4401 7471 LIABILITY ONLY POLICY Whereas the Insured by a proposal and declaration dated as stated in the Schedule which shall be the basis of this contract and is deemed to be incorporated herein has applied to MAGMA HDI GENERAL INSURANCE COMPANY LIMITED (herein after called the Company ) for the insurance hereinafter contained and has paid the premium mentioned in the schedule as consideration for such insurance in respect of accidental loss or damage occurring during the period of insurance. NOW THIS POLICY WITNESSETH: That subject to the Terms Exceptions and Conditions contained herein or endorsed or expressed hereon; SECTION I LIABILITY TO THIRD PARTIES 1. Subject to the limits of liability as laid down in the Schedule hereto the Company will indemnify the Insured in the event of an accident caused by or arising out of the use of the vehicle against all sums which the Insured shall become legally liable to pay in respect of :- i) death of or bodily injury to any person so far as it is necessary to meet the requirements of Motor Vehicles Act. ii) damage to property other than property belonging to the Insured or held in trust or in the custody or control of the Insured. eMAGMAHDI 2. The Company will pay all costs and expenses incurred with its written consent. 3. In terms of and subject to the limitations of the indemnity granted by this Section to the Insured, the Company will indemnify any driver who is driving the Motor vehicle on the Insured's order or General Insurance Company Ltd.",COMPLIANT,36..Motor Act Only_GEN743_chunk_1,HIGH
"with Insured s permission provided that such driver shall as though he she was the Insured observe fulfill and be subject to the terms exceptions and conditions of this Policy in so far as they apply. 4. In the event of the death of any person entitled to indemnity under this Policy the Company will in respect of the liability incurred by such person indemnify his her personal representative in terms of and subject to the limitations of this Policy provided that such personal representative shall as though such representative was the insured observe fulfill and be subject to the terms exceptions and conditions of this Policy in so far as they apply. 5. The Company may at its own option- a. arrange for representation at any Inquest or Fatal Inquiry in respect of any death which may be the subject of indemnity under this Policy and b. undertake the defence of proceedings in any Court of Law in respect of any act or alleged offence causing or relating to any event which may be the subject of indemnity under this Policy. AVOIDANCE OF CERTAIN TERMS AND RIGHT OF RECOVERY Nothing in this Policy or any endorsement hereon shall affect the right of any person indemnified by this Policy or any other person to recover an amount under or by virtue of the provisions of the Motor Vehicles Act. But the Insured shall repay to the Company all sums paid by the Company which the Company would not have been liable to pay but for the said provision. 2 Magma HDI General Insurance Company Limited Regd. Office : 24 Park Street, Kolkata 700 016 P : 91 033 - 4401 7304 7477, F : 91 033 - 4401 7471 APPLICATION OF LIMITS OF INDEMNITY In the event of any accident involving indemnity to more than one person, any limitation by the terms of this Policy and or of any Endorsement thereon of the amount of any indemnity shall apply to the aggregate amount of indemnity to all persons indemnified and such indemnity shall apply in priority to the Insured.",COMPLIANT,36..Motor Act Only_GEN743_chunk_2,HIGH
"SECTION II PERSONAL ACCIDENT COVER FOR OWNER-DRIVER Subject otherwise to the terms exceptions conditions and limitations of this Policy, the Company undertakes to pay compensation as per the following scale for bodily injury death sustained by the owner-driver of the vehicle in direct connection with the vehicle insured or whilst mounting into dismounting from or traveling in the insured vehicle as a co-driver, caused by violent accidental external and visible means which independent of any other cause shall within six calendar months of such injury result in: Nature of injury Scale of compensation (i) Death 100 (ii) Loss of two limbs or sight of two eyes or one limb and sight of one eye 100 (iii) Loss of one limb or sight of one eye 50 (iv) Permanent total disablement from injuries other than named above 100 Provided Always that: eMAGMAHDI A. Compensation shall be payable under only one of the items (i) to (iv) above in respect of the owner-driver arising out of any one occurrence and the total liability of the Company shall not in the aggregate exceed the sum of Rs .. during any one period of insurance. B. No compensation shall be payable in respect of death or bodily injury directly or indirectly wholly General Insurance Company Ltd. or in part arising or resulting from or traceable to (1) intentional self injury suicide or attempted suicide physical defect or infirmity or (2) an accident happening whilst such person is under the influence of intoxicating liquor or drugs. This cover is subject to (a) the owner-driver is the registered owner of the vehicle insured herein; (b) the owner-driver is the insured named in this Policy. (c) the owner-driver holds an effective driving license, in accordance with the provisions of Rule 3 of the Central Motor Vehicles Rules, 1989, at the time of the accident. GENERAL EXCEPTIONS (Applicable to all Sections of the Policy) 1.",COMPLIANT,36..Motor Act Only_GEN743_chunk_3,HIGH
"The Company shall not be liable in respect of any claim arising whilst the vehicle insured herein; (a) Being used otherwise than in accordance with the Limitations as to Use or (b) Being driven by or is for the purpose of being driven by him her in the charge of any person other than a Driver as stated in the Driver's Clause. 2. The Company shall not be liable in respect of any claim arising out of contractual liability. 3. Except so far as is necessary to meet the requirements of the Motor Vehicles Act, the Company shall not be liable in respect of death arising out of and in the course of employment of a person in the employment of the Insured or in the employment of any person who is indemnified under this Policy or bodily injury sustained by such person arising out of and in the course of such employment. 3 Magma HDI General Insurance Company Limited Regd. Office : 24 Park Street, Kolkata 700 016 P : 91 033 - 4401 7304 7477, F : 91 033 - 4401 7471 4. Except so far as is necessary to meet the requirements of the Motor Vehicles Act, the Company shall not be liable in respect of death or bodily injury to any person (other than a passenger carried by reason of or in pursuance of a contract of employment) being carried in or upon or entering or mounting or alighting from the motor vehicle at the time of the occurrence of the event out of which any claim arises. 5.",COMPLIANT,36..Motor Act Only_GEN743_chunk_4,HIGH
"The Company shall not be liable in respect of any liability directly or indirectly or proximately or remotely occasioned by contributed to by or traceable to or arising out of or in connection with war, invasion, the act of foreign enemies, hostilities or warlike operations (whether before or after declaration of war) civil war, mutiny rebellion, military or usurped power or by any direct or indirect consequence of any of the said occurrences and in the event of any claim hereunder the Insured shall prove that the accidental loss damage and or liability arose independently of and was in no way connected with or occasioned by or contributed to by or traceable to any of the said occurrences or any consequences thereof and in default of such proof, the Company shall not be liable to make any payment in respect of such a claim. 6. The Company shall not be liable in respect of any liability directly or indirectly caused by or contributed to by or arising from nuclear weapons material. CONDITIONS This Policy and the Schedule shall be read together and any word or expression to which a specific meaning has been attached in any part of this Policy or of the Schedule shall bear the same meaning wherever it may appear. eMAGMAHDI 1. Notice shall be given in writing to the Company immediately upon the occurrence of any accidental loss or damage in the event of any claim and thereafter the Insured shall give all such information and assistance as the Company shall require. Every letter claim writ summons and or process or copy thereof shall be forwarded to the Company immediately on receipt by the insurGed. Neotnice esharlla alslo bIen givsenu in rwaritinng tco thee CoCmpoanym immpediaatelny thye I nsLuretdd sh.a ll have knowledge of any impending prosecution, inquest or fatal inquiry in respect of any occurrence which may give rise to a claim under this Policy. 2.",COMPLIANT,36..Motor Act Only_GEN743_chunk_5,HIGH
"No admission offer promise payment or indemnity shall be made or given by or on behalf of the Insured without the written consent of the Company which shall be entitled if it so desires to take over and conduct in the name of the Insured the defence or settlement of any claim or to prosecute in the name of the Insured for its own benefit any claim for indemnity or otherwise and shall have full discretion in the conduct of any proceedings or in the settlement of any claim and the Insured shall give all such information and assistance as the Company may require. If the Company shall make any payment in settlement of any claim and such payment includes any amount not covered by this Policy, the insured shall repay to the Company the amount not so covered. 3. The Insured shall take all reasonable steps to maintain the insured vehicle in efficient condition and the Company shall have at all times free and full access to examine the vehicle or any part thereof or any driver or employee of the Insured. 4. The Company may cancel the Policy by sending seven days notice by recorded delivery to the Insured at Insured s last known address and in such event will return to the Insured the premium paid less the pro rata portion thereof for the period the Policy has been in force or the Policy may be cancelled at any time by the Insured on seven days notice by recorded delivery and provided no claim has arisen during the currency of the Policy, the Insured shall be entitled to a return of premium less premium at the Company's Short Period rates for the period the Policy has been in force. Return of the premium by the Company will be subject to retention of the minimum premium of Rs.100 - (or Rs.25 - in respect of vehicles specifically designed modified for use by blind handicapped mentally challenged persons). Where the ownership of the vehicle is transferred, the Policy cannot be cancelled unless evidence that the vehicle is insured elsewhere is produced.",COMPLIANT,36..Motor Act Only_GEN743_chunk_6,HIGH
"4 Magma HDI General Insurance Company Limited Regd. Office : 24 Park Street, Kolkata 700 016 P : 91 033 - 4401 7304 7477, F : 91 033 - 4401 7471 5. If at the time of occurrence of an event that gives rise to any claim under this Policy there is in existence any other insurance covering the same liability, the Company shall not be liable to pay or contribute more than its ratable proportion of any compensation, cost or expense. 6. If any dispute or difference shall arise as to the quantum to be paid under this Policy (liability being otherwise admitted), such difference shall independent of all other questions be referred to the decision of a sole arbitrator to be appointed in writing by the parties to the dispute or if they cannot agree upon a single arbitrator within 30 days of any party invoking Arbitration, the same shall be referred to a panel of three arbitrators comprising two arbitrators one to be appointed by each of the parties to the dispute difference, and a third arbitrator to be appointed by such two arbitrators who shall act as the presiding arbitrator and Arbitration shall be conducted under and in accordance with the provisions of the Arbitration and Conciliation Act, 1996. It is clearly agreed and understood that no dispute or difference shall be referable to Arbitration as hereinbefore provided, if the Company has disputed or not accepted liability under or in respect of this Policy. It is hereby expressly stipulated and declared that it shall be condition precedent to any right of action or suit upon this Policy that the award by such arbitrator arbitrators of the amount of the loss or damage shall be first obtained.",COMPLIANT,36..Motor Act Only_GEN743_chunk_7,HIGH
"It is also hereby further expressly agreed and declared that if the Company shall disclaim liability to the insured for any claim hereunder and such claim shall not, within twelve calendar months from the date of such disclaimer have been made the subject matter of a suit in a court of law, then the claim shall for all purposes be deemed to have been abandoned and shall not thereafter be recoverable hereunder. eMAGMAHDI 7. The due observance and fulfillment of the terms, conditions and endorsements of this Policy in so far as they relate to anything to be done or complied with by the Insured and the truth of the statements and answers in the said proposal shall be conditions precedent to any liability of the Company to make any payment under this Policy. General Insurance Company Ltd. 8. In the event of the death of the sole Insured, this Policy will not immediately lapse but will remain valid for a period of three months from the date of the death of Insured or until the expiry of this Policy (whichever is earlier). During the said period, legal heir(s) of the Insured to whom the custody and use of the motor vehicle passes may apply to have this Policy transferred to the name(s) of the heir(s) or obtain a new insurance policy for the motor vehicle. Where such legal heir(s) desire(s) to apply for transfer of this Policy or obtain a new policy for the vehicle such heir(s) should make an application to the Company accordingly within the aforesaid period. All such applications should be accompanied by:- a) Death Certificate in respect of the Insured b) Proof of title to the vehicle c) Original Policy ENDORSEMENTS (Attached to and forming part of Policy) 5 IMT.1. EXTENSION OF GEOGRAPHICAL AREA In consideration of the payment of an additional premium of Rs .it is hereby understood and agreed that notwithstanding anything contained in this Policy to the contrary the Geographical Area in this Policy shall from the . . . . . to the . . . ...",COMPLIANT,36..Motor Act Only_GEN743_chunk_8,HIGH
"(both days inclusive) be deemed to include It is further specifically understood and agreed that such geographical extension excludes cover for damage to the vehicle insured injury to its occupants third party liability in respect of the vehicle insured during sea voyage air passage for the purpose of ferrying the vehicle insured to the extended geographical area. Subject otherwise to the terms exceptions conditions and limitations of this Policy. Insert Nepal, Sri Lanka, Maldives, Bhutan, Pakistan, Bangladesh as the case may be IMT.3. TRANSFER OF INTEREST ? It is hereby understood and agreed that as from . the interest in the Policy is transferred to and vested in .... of . carrying on or engaged in the business or profession of . who shall be deemed to be the Insured and whose proposal and declaration dated .. . shall be deemed to be incorporated in and to be the basis of this contract. Provided always that for the purpose of the No Claim Bonus, no period during which the interest in this Policy has been vested in any previous Insured shall accrue to the benefit of ..... Subject otherwise to the terms exceptions conditions and limitations of this Policy. -MAGMAHDI IMT.15. PERSONAL ACCIDENT COVER TO THE INSURED OR ANY NAMED PERSON OTHER THAN PAID DRIVER OR CLEANER (Applicable to private cars including three wheelers rated as private cars and motorized Two- wheelers with or without side car not for hire or reward ) General Insurance Company Ltd.",COMPLIANT,36..Motor Act Only_GEN743_chunk_9,HIGH
"In consideration of the payment of an additional premium, it is hereby agreed and understood that the Company undertakes to pay compensation on the scale provided below for bodily injury as hereinafter defined sustained by the Insured Person in direct connection with the vehicle insured, or whilst mounting and dismounting from or traveling in the vehicle insured and caused by violent accidental external and visible means which independently of any other cause shall within six calendar months of the occurrence of such injury result in :- Details of Injury Scale of Compensation i) Death 100 ii) Loss of two limbs or sight of two eyes or one limb and sight of one 100 eye iii) Loss of one limb or sight of one eye 50 iv)Permanent Total Disablement from injuries other than named above 100 Provided always that: (1) compensation shall be payable under only one of the items (i) to (iv) above in respect of any such person arising out of any one occurrence and total liability of the Company shall not in the aggregate exceed the sum of Rs..... .. during any one period of insurance in respect of any such person. (2) no compensation shall be payable in respect of death or injury directly or indirectly wholly or in part arising or resulting from or traceable to (a) intentional self injury, suicide or attempted suicide physical defect or infirmity or (b) an accident happening whilst such person is under the influence of intoxicating liquor or drugs. (3) such compensation shall be payable only with the approval of the Insured named in the Policy Magma HDI General Insurance Company Limited Regd. Office : 24 Park Street, Kolkata 700 016 P : 91 033 - 4401 7304 7477, F : 91 033 - 4401 7471 and directly to the injured person or his her legal representative(s) whose receipt shall be a full discharge in respect of the injury of such person. Subject otherwise to the terms exceptions conditions and limitations of this Policy. The Capital Sum Insured (CSI) per person is to be inserted.",COMPLIANT,36..Motor Act Only_GEN743_chunk_10,HIGH
"IMT.16. PERSONAL ACCIDENT TO UNNAMED PASSENGERS OTHER THAN INSURED AND THE PAID DRIVER OR CLEANER (For Vehicles rated as Private Cars and Motorised Two Wheelers not for hire or reward with or without side car) In consideration of the payment of an additional premium, it is hereby understood and agreed that the Insurer undertakes to pay compensation on the scale provided below for bodily injuries hereinafter defined sustained by any passenger other than the insured and or the paid driver, attendant or cleaner and or a person in the employ of the Insured coming within the scope of the Workmen s Compensation Act, 1923 and subsequent amendments of the said Act and engaged in and upon the service of the insured at the time such injury is sustained whilst mounting into, dismounting from or traveling in but not driving the insured motor car and caused by violent accidental external and visible means which independently of any other cause shall within three calendar months of the occurrence of such injury result in :- Details of Injury Scale of Compensation i) Death 100 ii) Loss of two limbs or sight of two eyes or one limb and sight of 100 one eye iii) Loss of one limb or sight of one eye 50 iv)Permanent Total Disablement from injuries other than named 100 above Provided always that: (1) compensation shall be payable under only one of the items (i) to (iv) above in respect of any such person arising out of any one occurrence and total liability of the Company shall not in the aggregate exceed the sum of Rs..... .. during any one period of insurance in respect of any such person. (2) no compensation shall be payable in respect of death or injury directly or indirectly wholly or in part arising or resulting from or traceable to (a) intentional self injury, suicide or attempted suicide physical defect or infirmity or (b) an accident happening whilst such person is under the influence of intoxicating liquor or drugs.",COMPLIANT,36..Motor Act Only_GEN743_chunk_11,HIGH
"(3) such compensation shall be payable only with the approval of the Insured named in the Policy and directly to the injured person or his her legal representative(s) whose receipt shall be a full discharge in respect of the injury of such person. (4) not more than persons passengers are in the vehicle insured at the time of occurrence of such injury. Subject otherwise to the terms exceptions conditions and limitations of this Policy. The Capital Sum Insured (CSI) per person is to be inserted. The registered sitting capacity of the vehicle insured to be inserted. IMT.17. PERSONAL ACCIDENT COVER TO PAID DRIVERS, CLEANERS AND CONDUCTORS: (Applicable to all classes of vehicles) 7 Magma HDI General Insurance Company Limited Regd. Office : 24 Park Street, Kolkata 700 016 P : 91 033 - 4401 7304 7477, F : 91 033 - 4401 7471 In consideration of the payment of an additional premium, it is hereby understood and agreed that the Company undertakes to pay compensation on the scale provided below for bodily injury as hereinafter defined sustained by the paid driver cleaner conductor in the employ of the Insured in direct connection with the vehicle insured whilst mounting into dismounting from or traveling in the insured vehicle and caused by violent accidental external and visible means which independently of any other cause shall within six calendar months of the occurrence of such injury result in :- Details of Injury Scale of Compensation i) Death 100 ii) Loss of two limbs or sight of two eyes or one limb and sight of one 100 eye iii) Loss of one limb or sight of one eye 50 iv)Permanent Total Disablement from injuries other than named above 100 Provided always that: (1) compensation shall be payable under only one of the items (i) to (iv) above in respect of any such person arising out of any one occurrence and total liability of the Company shall not in the aggregate exceed the sum of Rs..... .. during any one period of insurance in respect of any such person.",COMPLIANT,36..Motor Act Only_GEN743_chunk_12,HIGH
"OJMAGMAHDI (2) no compensation shall be payable in respect of death or injury directly or indirectly wholly or in part arising or resulting from or traceable to (a) intentional self injury suicide or attempted sui-cide physical defect or infirmity or (b) an accident happening whilst such person is under the influence of intoxicating liquor or drugs. General Insurance Company Ltd. (3) such compensation shall be payable only with the approval of the Insured named in the Policy and directly to the injured person or his her legal representative(s) whose receipt shall be a full discharge in respect of the injury of such person. Subject otherwise to the terms exceptions conditions and limitations of this Policy. The Capital Sum Insured (CSI) per person is to be inserted. IMT.18. PERSONAL ACCIDENT TO UNNAMED HIRER AND UNNAMED PILLION PASSENGERS (Applicable to Motorised Two wheelers with or without side Car) In consideration of the payment of an additional premium, it is hereby understood and agreed that the Company undertakes to pay compensation to any unnamed hirer driver any unnamed pillion sidecar passenger on the scale provided below for bodily injury caused by violent accidental external and visible means whilst mounting into onto and or dismounting from or traveling in on the vehicle insured which independently of any other cause shall within three calendar months of the occurrence of such injury result in :- Details of Injury Scale of Compensation i) Death 100 ii) Loss of two limbs or sight of two eyes or one limb and sight of one 100 eye iii) Loss of one limb or sight of one eye 50 8 Magma HDI General Insurance Company Limited Regd.",COMPLIANT,36..Motor Act Only_GEN743_chunk_13,HIGH
"Office : 24 Park Street, Kolkata 700 016 P : 91 033 - 4401 7304 7477, F : 91 033 - 4401 7471 iv)Permanent Total Disablement from injuries other than named above 100 Provided always that: (1) compensation shall be payable under only one of the items (i) to (iv) above in respect of any such person arising out of any one occurrence and total liability of the Company shall not in the aggregate exceed the sum of Rs..... .. during any one period of insurance in respect of any such person. (2) no compensation shall be payable in respect of death or injury directly or indirectly wholly or in part arising or resulting from or traceable to (a) intentional self injury suicide or attempted suicide physical defect or infirmity or (b) an accident happening whilst such person is under the influence of intoxicating liquor or drugs. (3) such compensation shall be payable only with the approval of the Insured named in the Policy and directly to the injured person or his her legal representative(s) whose receipt shall be a full discharge in respect of the injury of such person. (4) not more than .. persons passengers are in the vehicle insured at the time of occurrence of such injury. Subject otherwise to the terms exceptions conditions and limitations of this Policy. Delete if P.A cover for unnamed pillion side car passenger is not taken The Capital Sum Insured (CSI) per person is to be inserted. OJMAGMAHDI IMT.20. REDUCTION IN THE LIMIT OF LIABILITY FOR PROPERTY DAMAGE It is hereby understood and agreed that notwithstanding anything to the contrary contained in the - Policy the Company s liability is limited to Rs.6000 - (Rupees six thousand only) for damage to General Insurance Company Ltd. property other than the property belonging to the Insured or held in trust or in custody or control of the Insured In consideration of this reduction in the limit of liability a reduction in premium of Rs .. is hereby made to the Insured .",COMPLIANT,36..Motor Act Only_GEN743_chunk_14,HIGH
