text,label,source,relevance
"OOyZyZ,, 22002200
^maVr¶ gmYmaU ~r‘m {ZJ‘, amO^mfm {d1 ^mJ, gwajm, MM©JoQ>, ‘w§~B©© -
400 020.
AZwH«$‘{UH$m
{df¶ boIZ n¥ð> g§.
g§ajH$
· AÜ¶j gh à~§Y {ZXoeH$ H$s H$b‘ go Xodoe lrdmñVd 2
lr‘Vr arZm ^Q>ZmJa
· g§nmXH$s¶ AnUm© {gÝhm 3
g§nmXZ
· amO^mfm {d^mJ H$s ‘hmà~§YH$ H$mo amO^mfm {d^mJ 4
gwlr ãbogr {g³doam
ew^H$m‘ZmE§
blessys@gicofindia.com
· ‘hmà~§YH$ ‘hmoX¶m H$mo g‘{n©V EH$ H${dVm O¶lr S>hmio 4
gwlr AnUm© {gÝhm
avsinha@gicofindia.com
· {ZJ‘ H$s grEgAma J{V{d{Y¶m§ {d{dY 5-7
lr‘Vr O¶lr S>hmio
jdahale@gicofindia.com · H$moamoZm ¶moÕm, S>m°. A§{MV ^Q>ZmJa go amO^mfm {d^mJ 8-11
H$mo{dS>-19 H$s OmZH$mar
àH$meZ g{‘{V
H$mo{dS>-19, EH$ gm‘m{OH$ ~Xbmd àUmoVr H$s{V©H$a 11
·
lr Eg. {ÌnmR>r
lr amOoe bmhoar · OrAmBgr ar b{ZªJ EHo$S>o‘r gm¡a^ {ÌdoXr 12-14
‘Zrf {Vdmar
· H$m{‘©H$ g‘mMma ‘mZd g§gmYZ {d^mJ 14
g§nH©$
· ZrbHw$[a¨Or gwOmVm H$m§MZ 15-16
g§nmXH$
{j{VO · H$mer - {ed ZJar B§{Xam 17-18
^maVr¶ gmYmaU ~r‘m {ZJ‘
· {dœ nwñVH$ {Xdg - 2020 A§OZm Eg. 19
amO^mfm {d^mJ,
gwajm, 170, Oo. Q>mQ>m ‘mJ©, · H$",REQUIRES_REVIEW,GIC_MOTOR,LOW
"cee®e&, 2020
Yeejleer³e meeOeejCe yeercee efveiece, jepeYee<ee efJeYeeie, megj#ee, ®e®e&iesì, cegbyeF& - 400 020
cegbyeF& (Ghe¬eÀce) vejekeÀeme kesÀ leÊJeeJeOeeve ceW
Yeejleer³e meeOeejCe yeercee efveiece Üeje efnvoer mebieesÿer keÀe Dee³eespeve
Deveg¬eÀceefCekeÀe
efJe<e³e uesKeve he=ÿ meb.
mebj#ekeÀ
 DeO³e#e SJeb he´yebOe efveosMekeÀ keÀer keÀuece mes osJesMe ÞeerJeemleJe 2
Þeerceleer jervee Yeìveeiej
 mebheeokeÀer³e DeheCee& efmevne 3
mebHeeove
megÞeer yuesmeer efmekeÌJesje  efveiece Üeje efnvoer mebieesÿer keÀe Dee³eespeve pe³eÞeer [neUs 4-6
blessys@gicofindia.com
 jepeYee<ee efJeYeeie kesÀ ceeie&oMe&keÀ Ghe cenehe´yebOekeÀ jepeYee<ee efJeYeeie 7
megÞeer DeheCee& efmevne
avsinha@gicofindia.com
 ‘peerDeeFmeer jer hesjsm$eeKeesJeeveerr’ ³eesiesMe kegÀceej 8-9
Þeerceleer pe³eÞeer [neUs
jdahale@gicofindia.com
 efveiece ceW ieCeleb$e efoJeme keÀe Dee³eespeve T<ee keÀecele 9
ÒekeÀeMeve meefceefle
 jepeYee<ee meceer#ee yewþkeÀ keÀe Dee³eespeve - JeejeCemeer pe³eÞeer [neUs 10-11
Þeer",REQUIRES_REVIEW,GIC_MOTOR,LOW
"1
{j{VO … {gV§~a-{Xg§~a, 2019 {j{VO … {gV§~a-{Xg§~a, 2019
{ZJ‘ H$m g§ñWmnZm {Xdg
2
{j{VO … {gV§~a-{Xg§~a, 2019 {j{VO … {gV§~a-{Xg§~a, 2019
AZwH«$‘{UH$m
g§ajH$
lr‘Vr arZm ^Q>ZmJa
g§nmXZ
lr‘Vr nr. Or. ‘Zrfm
pmanisha@gicofindia.com
gwlr AnUm© {gÝhm
avsinha@gicofindia.com
lr‘Vr O¶lr S>hmio
jdahale@gicofindia.com
àH$meZ g{‘{V
lr Eg. {ÌnmR>r
lr amOoe bmhoar
‘Zrf {Vdmar
g§nH©$
g§nmXH$
{j{VO
^maVr¶ gmYmaU ~r‘m {ZJ‘
amO^mfm {d^mJ,
gwajm, 170, Oo. Q>mQ>m ‘mJ©,
MM©JoQ>, ‘w§~B© - 400 020
‘wIn¥ð>
Z^ Zrb‘-Zrb‘ ‘¶m©{XV,
{J[a {h‘-aoIm go AmÀN>m{XV,
YaVr nÞm-nÞm gr h¡,
ha ‘Z ^rVa go Amëhm{XV...
n{ÌH$m ‘| àH$m{eV aMZmAm| ‘| aMZmH$mam| Ûmam ì¶º$ ¶h A§H$ {ZJ‘ H$s do~gmBQ> www.gicofindia.com na
{H$E JE {dMmam| go g§nmXZ ‘§S>b ¶m H§$nZr H$m gh‘V CnbãY h¡. Amn AnZr à{V{H«$¶mE§
hmoZm Oê$ar Zht h¡. kshitijgicofindia.com na ^r ^oO gH$Vo h¢.
1
{j{VO … {gV§~a-{Xg§~a, 2019 {j{VO … {gV§~a-{Xg§~a, 2019
AÜ¶j gh à~§Y {ZXoeH$ H$s H$b‘ go...
{à¶ gm{W¶m|,
EH$ Z¶m gmb, EH$ ZB© ewéAmV Am¡a AÜ¶j gh à~§Y {ZXoeH$ Ho$ ê$n ‘| """,REQUIRES_REVIEW,GIC_MOTOR,LOW
"ef#eeflepe
petve, 2019
Yeejleer³e meeOeejCe yeercee efveiece, jepeYee<ee efJeYeeie, megj#ee, ®e®e&iesì, cegbyeF& - 400 020
Deveg¬eÀceefCekeÀe
efJe<e³e uesKeve he=ÿ meb.
mebj#ekeÀ
 DeO³e#e men he´yebOe efveosMekeÀ keÀer keÀuece mes Sefueme peer. JewÐe³eve 2
Þeerceleer jervee Yeìveeiej
 mebheeokeÀer³e ceveer<ee 3
 keÀe³e&heeuekeÀeW keÀes nee|okeÀ yeOeeF& . . . jepeYee<ee efJeYeeie 4-5
mebHeeove
 jepeYee<ee hegjmkeÀej pe³eÞeer [neUs 6
Þeerceleer Heer. peer. ceveer<ee
pmanisha@gicofindia.com  yeerceeDebkeÀkeÀeW keÀer yewþkeÀ mvesne vee³ej 7
 meerF&Dees meefceì : Yegyeveséej mvesne vee³ej 8
Þeerceleer cesOee He©UkeÀj
medhap@gicofindia.com
 cenehe´yebOekeÀ, Þeer iees[yeesues keÀes MegYekeÀeceveeSb jepeYee<ee efJeYeeie 8
Þeerceleer pe³eÞeer [neUs  efJeosMeer ieefleefJeefOe³eeW ceW peerDeeFmeer jer efJeefJeOe 9-14
jdahale@gicofindia.com
 efveiece keÀer meerSmeDeej ieefleefJeefOe³eeb efJeefJeOe 15-17
ÒekeÀeMeve meefceefle  ‘Jes[vesme[s Jee\[ime‘ hee³eue ceequuekeÀ 17
Þeer Sme. ef$eHee",REQUIRES_REVIEW,GIC_MOTOR,LOW
"[e@. yeeyeemeensye Deebyes[keÀj kesÀ lewueef®e$e keÀe DeveeJejCe : PeueefkeÀ³eeb
Deveg¬eÀceefCekeÀe
efJe<e³e uesKeve he=ÿ meb.
mebj#ekeÀ
 DeO³e#e men he´yebOe efveosMekeÀ keÀer keÀuece mes Sefueme peer. JewÐe³eve 2
Þeerceleer jervee Yeìveeiej
 mebheeokeÀer³e ceveer<ee 3
 efveiece keÀer meerSce[er mecceeefvele jepeYee<ee efJeYeeie 4
mebHeeove
 [e@. yeeyeemeensye Deebyes[keÀj kesÀ lewueef®e$e keÀe DeveeJejCe ceveespe keÀeJejs 4
Þeerceleer Heer. peer. ceveer<ee
pmanisha@gicofindia.com  peerDeeFmeer jer ceW ‘Debleje&ä^er³e ceefnuee efoJeme’ keÀe Guueeme cesOee meeJeble 5
Þeerceleer cesOee He©UkeÀj  Fbef[³ee jeGbosJet : 2019 jepeYee<ee efJeYeeie 6
medhap@gicofindia.com
 efJeceeveve mebieesÿer jepeYee<ee efJeYeeie 7
Þeerceleer pe³eÞeer [neUs  efJeosMeer ieefleefJeefOe³eeW ceW peerDeeFmeer jer efJeefJeOe 8-9
jdahale@gicofindia.com
 efveiece keÀer osMeer ieefleefJeefOe³eeb efJeefJeOe 10-11
ÒekeÀeMeve meefceefle
 efveiece keÀer meerSmeDeej ieefleefJeefOe³eeb he´keÀeMe ceg[efyeêer 12-1",REQUIRES_REVIEW,GIC_MOTOR,LOW
"ef#eeflepe
cee®e&, 2018
Yeejleer³e meeOeejCe yeercee efveiece, jepeYee<ee efJeYeeie, megj#ee, ®e®e&iesì, cegbyeF& - 400 020
efMeJe pe³evleer - PeueefkeÀ³eeb
Deveg¬eÀceefCekeÀe
mebj#ekeÀ efJe<e³e uesKeve he=ÿ meb.
 DeO³e#e men he´yebOe efveosMekeÀ keÀer keÀuece mes Sefueme peer. JewÐe³eve 2
Þeer megMeerue kegÀceej
 mebheeokeÀer³e ceveer<ee 3
 efJeosMeer ieefleefJeefOe³eeW ceW peerDeeFmeer jer :
mebHeeove
yeebiueeosMe, {ekeÀe ceW yeercee meccesueve pe³eÞeer [neUs 4
Þeerceleer Heer. peer. ceveer<ee Deee|LekeÀ heefj¢M³e pesvejsìme& - ]p³etefjKe efPevegkeÀ cepetceoej 5
pmanisha@gicofindia.com vesheeue ceekexÀeEìie oewje Je<ee& Yeb[ejer 5
efJeÊeer³e he´efMe#eCe, eEmeieehegj T<ee keÀeceLe 6
Þeerceleer cesOee He©UkeÀj íþeb efJeceeveve yeercee efMeKej meccesueve : vesheeue ue#ceer yewvepeea 7
medhap@gicofindia.com
 nee|okeÀ yeOeeF& ... jepeYee<ee efJeYeeie 8
Þeerceleer pe³eÞeer [neUs  peerDeeFmeer jer jseEìie keÀe efveOee&jCe jepeYee<ee efJeYeeie 8
jdahale@gicofindia.com  í$eheefle efMeJe",REQUIRES_REVIEW,GIC_MOTOR,LOW
"GIC R
eNEWS
Global Reinsurance Solutions
www.gicofindia.com
JANUARY 2018
Newsletter of GIC Re
JANUARY 2018 FOR PRIVATE CIRCULATION ONLY
Reinsurance market is going through a challenging phase in its evolution. On the supply
side alternative capital is getting increasingly integrated with the traditional capital
sources and thus offering a threat as well as an opportunity to reinsurers-threat to risk
carriers who do not tweak their business models in response to higher supply of capital and
opportunity to those who integrate these cheaper capital sources in their business models.
2017 catastrophes will test the alternative capital since this is their first brush with sizable
catastrophe activity. Technicalities and fine print will kick in and it would be interesting to see
how this capacity modulates its approach. Demand side does not really offer any bailout with
nominal growth.
CMD Mrs Alice G Vaidyan lighting the lamp at the listing It can be a sign of maturity of the market when pre",REQUIRES_REVIEW,GIC_MOTOR,LOW
"www.gicofindia.com
Your Partner in Risk
JULY 2017 FOR PRIVATE CIRCULATION ONLY
HIGHLIGHTS Editorial
T
he quarter ending June 2017 saw two major cyber attacks, the first one of global
dimension and the second one more regional. The opportunity offered by cyber
insurance would fall under ""blue oceans space"" - uncontested market space,
as opposed to ""red oceans space"" where competitors fight for dominance, witnessed by
way of excess capacity and alternative capital supporting reinsurance industry and,
the traditional risk portfolios increasingly seeing erosion of margins. Among all the
emerging risks, cyber risk has consistently scaled in its importance during last few years in
various surveys conducted among management personnel and risk management
Guest of honour Mr. Dinesh Kumar Jain, IAS, Additional professionals. Cyber interruption that would go with cyber attack and risks is of real
Chief Secretary, Finance, Govt. Of Maharashtra and CMD,
concern to any manager and thus the underwrit",REQUIRES_REVIEW,GIC_MOTOR,LOW
"www.gicofindia.com
Your Partner in Risk
APRIL 2017 FOR PRIVATE CIRCULATION ONLY
HIGHLIGHTS Editorial
D
ata and information are the lifeblood of insurance and reinsurance industry. It is
an interesting dynamic that while on the one hand data and information
availability are growing to facilitate analytics, these are becoming obsolete at a
faster rate than ever before, for analytics. Technological advances are changing every
single facet of life including in the area of risk mitigation. Technological advances have
taken safety to unprecedented levels for aviation industry and these advances with some
more adaptations are making automated driving possible. Such possibilities upend utility
of all risk analytics based on old ecosystem.
CMD, Mrs Alice G Vaidyan delivering the Keynote Address at
the 10th India Rendezvous, Taj Lands End, Mumbai held on The growth of data availability together with data-storage and data processing
19th January 2017. Seated are Mr. Sivam Subramaniam, capabilitie",REQUIRES_REVIEW,GIC_MOTOR,LOW
"www.gicofindia.in
Your Partner in Risk
JANUARY 2017 FOR PRIVATE CIRCULATION ONLY
HIGHLIGHTS Editor’s Thoughts...
T
he year 2016 that went by was possibly a defining year from econo-political
perspective. One however needs some distance and detachment to be able to
assess the events. Ramachandra Guha, an Indian historian and writer, says that
history can be written only after at least 30 years have gone by since the event. Such a gap
is required to digest the impact of events and put events into perspective with the
required objectivity of a historian.
Heartburn from stagnant middle class income in developed economies is turning into
social discontent. 2015 was the best year from economic perspective in decades for
middle-class Americans with income rising by 5.2%. But probably it was not enough to
Mrs. Alice G Vaidyan, CMD, GIC Re, presented the dividend compensate for the deterioration caused during global financial crisis and to assuage the
cheque for ` 860.00 crores for the fiscal 2",COMPLIANT,GIC_MOTOR,HIGH
"1. Why did you choose to work in this industry initially?
I graduated in a pre-liberalization India where Government was the biggest employer. Insurance sector with
its critical societal role drew me towards it andbeing ableto travel internationally,haveexposure to virtually
every other industry via insurance and work with highly professional colleagues has kept me here. The
dynamic & challenging reinsurance environment keeps you striving for more.
2. What has been the highlight of your career so far?
A career of over 30 years has brought many opportunities and resultant highlights for me.Becoming the first
woman Chairman cum Managing Director in the public sector insurance industry in India definitely ranks the
first. Taking over the reins in a challenging reinsurance market globally and entry of foreign reinsurers
domestically has made my journey even more exciting & fascinating. Leading GIC Re through its
transformation into a Top 10 Reinsurer and to position it in today’s market gi",REQUIRES_REVIEW,GIC_MOTOR,LOW
"3
DAY
Wednesday • 15 June 2016
Published by: Sponsor: Media Partner:
Dear regulator:
Let reinsurance serve its function
S
ubjecting reinsur-
ance to regulatory
protectionism de-
feats a fundamental
purpose of reinsurance
which is to diversify risks
globally, said panellists
on the global reinsurance
Mr Brad Kading
panel chaired by Mr Brad
Kading, President, Association of Bermuda
Insurers and Reinsurers.
“Regulations which
seek to retain reinsurance
premiums onshore really
fly in the face of the whole
concept of reinsurance,”
said Mr Malcolm Stein- about competitive pricing that ultimately talking about protectionism or mandatory
gold, CEO, Aon Benfield, benefits the local insurance market, he cessions. But even in developed markets,
Asia Pacific. But a distinc- added. there are barriers, albeit invisible, she said,
tion must be made for M Sr tM eina glc oo ll dm Citing the examples citing letter of credit, premium deposit
regulations seeking to of floods in Thailand and reserve and ta",REQUIRES_REVIEW,GIC_MOTOR,LOW
"INSIDE BRIEFINGS
Symbiotic
relationship
Insider Quarterly speaks to Alice G Vaidyan, GIC
Re’s chairman-cum-managing director, about
the company’s international expansion plans
Picture: Malayala Manorama Daily
O
Insider Quarterly (IQ): placed to capitalise on this as the in life reinsurance as well. Our
How is the General domestic market opens up and liability class of business grew 30
Insurance Corporation of grows further! percent during 2015-16.
India (GIC Re) preparing for The entry of foreign reinsurers Currently our business split
the opening up of the Indian will in fact benefit the Indian between domestic and overseas is
domestic reinsurance market to market in terms of capacity, newer 55/45 and we want to bring it to
international players? products, price realignment and par.
talent/skills infusion – it’s a sort The slowdown in the emerging
Alice G Vaidyan: The Indian of symbiotic relationship. There is markets is also an opportunity
domestic insurance market has ample space fo",REQUIRES_REVIEW,GIC_MOTOR,LOW
"^maVr¶ gmYmaU ~r‘m {ZJ‘, amO^mfm { 1d ^mJ, gwajm, MM©JoQ>, ‘w§~B©© - 400 020.
1
होने
संदु रेसन
सप�ीक
हीरे
जीवन",REQUIRES_REVIEW,GIC_MOTOR,LOW
"(cid:1)बड सं(cid:64)या/Bid Number: GEM/2025/B/6621143
(cid:65)दनांक /Dated: 01-09-2025
(cid:1)(cid:1)बबडड दद(cid:38)(cid:38)ततााववेज़ेज़ / Bid Document
(cid:1)(cid:1)बबडड (cid:1)(cid:1)ववववररणण//Bid Details
(cid:1)(cid:1)बबडड बबंदंद हहोोनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख//ससममयय /Bid End Date/Time 15-09-2025 12:00:00
(cid:1)(cid:1)बबडड खखुलुलनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख//ससममयय /Bid Opening
15-09-2025 12:30:00
Date/Time
(cid:1)(cid:1)बबडड पपेशेशककशश ववैधैधतताा ((बबंदंद हहोोनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख ससे)े)/Bid Offer
180 (Days)
Validity (From End Date)
ममं(cid:32)ं(cid:32)ााललयय//रराा(cid:33)(cid:33)यय ककाा ननाामम/Ministry/State Name Ministry Of Finance
(cid:1)(cid:1)ववभभाागग ककाा ननाामम/Department Name Department Of Financial Services
ससंगंगठठनन ककाा ननाामम/Organisation Name General Insurance Corporation Of India (gic)
ककााययााल(cid:37)ल(cid:37) यय ककाा ननाामम/Office Name Mumbai
AMC / CMC of Fire Detection, Fire Alarm, Fire Hydra",COMPLIANT,GIC_MOTOR,HIGH
"(cid:1)बड सं(cid:64)या/Bid Number: GEM/2025/B/6593791
(cid:65)दनांक /Dated: 22-08-2025
(cid:1)(cid:1)बबडड दद(cid:38)(cid:38)ततााववेज़ेज़ / Bid Document
(cid:1)(cid:1)बबडड (cid:1)(cid:1)ववववररणण//Bid Details
(cid:1)(cid:1)बबडड बबंदंद हहोोनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख//ससममयय /Bid End Date/Time 06-09-2025 18:00:00
(cid:1)(cid:1)बबडड खखुलुलनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख//ससममयय /Bid Opening
06-09-2025 18:30:00
Date/Time
(cid:1)(cid:1)बबडड पपेशेशककशश ववैधैधतताा ((बबंदंद हहोोनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख ससे)े)/Bid Offer
180 (Days)
Validity (From End Date)
ममं(cid:32)ं(cid:32)ााललयय//रराा(cid:33)(cid:33)यय ककाा ननाामम/Ministry/State Name Ministry Of Finance
(cid:1)(cid:1)ववभभाागग ककाा ननाामम/Department Name Department Of Financial Services
ससंगंगठठनन ककाा ननाामम/Organisation Name General Insurance Corporation Of India (gic)
ककााययााल(cid:37)ल(cid:37) यय ककाा ननाामम/Office Name Mumbai
Asset Management Services - Due diligence and revie",COMPLIANT,GIC_MOTOR,HIGH
"(cid:1)बड सं(cid:64)या/Bid Number: GEM/2025/B/6590838
(cid:65)दनांक /Dated: 22-08-2025
(cid:1)(cid:1)बबडड दद(cid:38)(cid:38)ततााववेज़ेज़ / Bid Document
(cid:1)(cid:1)बबडड (cid:1)(cid:1)ववववररणण//Bid Details
(cid:1)(cid:1)बबडड बबंदंद हहोोनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख//ससममयय /Bid End Date/Time 12-09-2025 15:00:00
(cid:1)(cid:1)बबडड खखुलुलनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख//ससममयय /Bid Opening
12-09-2025 15:30:00
Date/Time
(cid:1)(cid:1)बबडड पपेशेशककशश ववैधैधतताा ((बबंदंद हहोोनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख ससे)े)/Bid Offer
180 (Days)
Validity (From End Date)
ममं(cid:32)ं(cid:32)ााललयय//रराा(cid:33)(cid:33)यय ककाा ननाामम/Ministry/State Name Ministry Of Finance
(cid:1)(cid:1)ववभभाागग ककाा ननाामम/Department Name Department Of Financial Services
ससंगंगठठनन ककाा ननाामम/Organisation Name General Insurance Corporation Of India (gic)
ककााययााल(cid:37)ल(cid:37) यय ककाा ननाामम/Office Name Mumbai
वव(cid:38)(cid:38)ततु ु (cid:39)(cid:39)णेणे ीी /It",REQUIRES_REVIEW,GIC_MOTOR,LOW
"(cid:1)बड सं(cid:64)या/Bid Number: GEM/2025/B/6574458
(cid:65)दनांक /Dated: 14-08-2025
(cid:1)(cid:1)बबडड दद(cid:38)(cid:38)ततााववेज़ेज़ / Bid Document
(cid:1)(cid:1)बबडड (cid:1)(cid:1)ववववररणण//Bid Details
(cid:1)(cid:1)बबडड बबंदंद हहोोनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख//ससममयय /Bid End Date/Time 25-08-2025 18:00:00
(cid:1)(cid:1)बबडड खखुलुलनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख//ससममयय /Bid Opening
25-08-2025 18:30:00
Date/Time
(cid:1)(cid:1)बबडड पपेशेशककशश ववैधैधतताा ((बबंदंद हहोोनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख ससे)े)/Bid Offer
60 (Days)
Validity (From End Date)
ममं(cid:32)ं(cid:32)ााललयय//रराा(cid:33)(cid:33)यय ककाा ननाामम/Ministry/State Name Ministry Of Finance
(cid:1)(cid:1)ववभभाागग ककाा ननाामम/Department Name Department Of Financial Services
ससंगंगठठनन ककाा ननाामम/Organisation Name General Insurance Corporation Of India (gic)
ककााययााल(cid:37)ल(cid:37) यय ककाा ननाामम/Office Name Mumbai
Event or Seminar or Workshop or Exhibition or Expo
M",COMPLIANT,GIC_MOTOR,HIGH
"(cid:1)बड सं(cid:64)या/Bid Number: GEM/2025/B/6572129
(cid:65)दनांक /Dated: 14-08-2025
(cid:1)(cid:1)बबडड दद(cid:38)(cid:38)ततााववेज़ेज़ / Bid Document
(cid:1)(cid:1)बबडड (cid:1)(cid:1)ववववररणण//Bid Details
(cid:1)(cid:1)बबडड बबंदंद हहोोनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख//ससममयय /Bid End Date/Time 25-08-2025 13:00:00
(cid:1)(cid:1)बबडड खखुलुलनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख//ससममयय /Bid Opening
25-08-2025 13:30:00
Date/Time
(cid:1)(cid:1)बबडड पपेशेशककशश ववैधैधतताा ((बबंदंद हहोोनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख ससे)े)/Bid Offer
60 (Days)
Validity (From End Date)
ममं(cid:32)ं(cid:32)ााललयय//रराा(cid:33)(cid:33)यय ककाा ननाामम/Ministry/State Name Ministry Of Finance
(cid:1)(cid:1)ववभभाागग ककाा ननाामम/Department Name Department Of Financial Services
ससंगंगठठनन ककाा ननाामम/Organisation Name General Insurance Corporation Of India (gic)
ककााययााल(cid:37)ल(cid:37) यय ककाा ननाामम/Office Name Mumbai
Event or Seminar or Workshop or Exhibition or Expo
M",COMPLIANT,GIC_MOTOR,HIGH
"(cid:1)बड सं(cid:64)या/Bid Number: GEM/2025/B/6536994
(cid:65)दनांक /Dated: 11-08-2025
(cid:1)(cid:1)बबडड दद(cid:38)(cid:38)ततााववेज़ेज़ / Bid Document
(cid:1)(cid:1)बबडड (cid:1)(cid:1)ववववररणण//Bid Details
(cid:1)(cid:1)बबडड बबंदंद हहोोनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख//ससममयय /Bid End Date/Time 21-08-2025 16:00:00
(cid:1)(cid:1)बबडड खखुलुलनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख//ससममयय /Bid Opening
21-08-2025 16:30:00
Date/Time
(cid:1)(cid:1)बबडड पपेशेशककशश ववैधैधतताा ((बबंदंद हहोोनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख ससे)े)/Bid Offer
90 (Days)
Validity (From End Date)
ममं(cid:32)ं(cid:32)ााललयय//रराा(cid:33)(cid:33)यय ककाा ननाामम/Ministry/State Name Ministry Of Finance
(cid:1)(cid:1)ववभभाागग ककाा ननाामम/Department Name Department Of Financial Services
ससंगंगठठनन ककाा ननाामम/Organisation Name General Insurance Corporation Of India (gic)
ककााययााल(cid:37)ल(cid:37) यय ककाा ननाामम/Office Name Mumbai
Event or Seminar or Workshop or Exhibition or Expo
M",COMPLIANT,GIC_MOTOR,HIGH
"General Insurance Corporation of India
Ref:- GIC-HO/HR/Medical_Ref/426/2025-26 31st July 2025
Appointment of Chief Medical Referee on Contract Basis
General Insurance Corporation of India (GIC Re), the ‘Indian Reinsurer’ with a global
footprint, invites applications from eligible Indian citizens for appointment to the post of Chief
Medical Referee on contract basis for the Life Reinsurance Department. Interested candidates
meeting the eligibility criteria may apply as per the procedure mentioned below.
Start Date of receiving application 31st July 2025
Last Date of receiving application 17th August 2025
Details of Post:
No. of
Post Age Limit Contract Period Location
Vacancies
5 years (extendable
Chief Medical Below 60
1 based on performance Mumbai
Referee years
and mutual consent)
Eligibility Criteria (as on 01.07.2025):
Nationality/Citizenship:
Candidates must be either (a) a citizen of India, or (b) a subject of Nepal, or (c) a subject
of Bhutan, or (d) a Tibetan refugee (who came ov",REQUIRES_REVIEW,GIC_MOTOR,LOW
"General Insurance Corporation of India
20-June-2025
Notice
Gem Bid no.: GEM/2025/B/6050899
Result of Tender
Date of Publication of
S. No Particulars of Tender Tender Awarded to
Tender
Procurement and Implementation of PIT and
PROCS Technology
1 SDD Solution with support 13th March 2025
Private Limited
(GEM/2025/B/6050899)
Alfreda D’Souza
AGM-ITMG
Information Technology Management Group",REQUIRES_REVIEW,GIC_MOTOR,LOW
"(cid:1)बड सं(cid:64)या/Bid Number: GEM/2025/B/6325429
(cid:65)दनांक /Dated: 18-06-2025
(cid:1)(cid:1)बबडड दद(cid:38)(cid:38)ततााववेज़ेज़ / Bid Document
(cid:1)(cid:1)बबडड (cid:1)(cid:1)ववववररणण//Bid Details
(cid:1)(cid:1)बबडड बबंदंद हहोोनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख//ससममयय /Bid End Date/Time 02-07-2025 13:00:00
(cid:1)(cid:1)बबडड खखुलुलनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख//ससममयय /Bid Opening
02-07-2025 13:30:00
Date/Time
(cid:1)(cid:1)बबडड पपेशेशककशश ववैधैधतताा ((बबंदंद हहोोनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख ससे)े)/Bid Offer
180 (Days)
Validity (From End Date)
ममं(cid:32)ं(cid:32)ााललयय//रराा(cid:33)(cid:33)यय ककाा ननाामम/Ministry/State Name Ministry Of Finance
(cid:1)(cid:1)ववभभाागग ककाा ननाामम/Department Name Department Of Financial Services
ससंगंगठठनन ककाा ननाामम/Organisation Name General Insurance Corporation Of India (gic)
ककााययााल(cid:37)ल(cid:37) यय ककाा ननाामम/Office Name Mumbai
AMC / CMC of Fire Detection, Fire Alarm, Fire Hydra",COMPLIANT,GIC_MOTOR,HIGH
"(cid:1)बड सं(cid:64)या/Bid Number: GEM/2025/B/6323437
(cid:65)दनांक /Dated: 09-06-2025
(cid:1)(cid:1)बबडड दद(cid:40)(cid:40)ततााववेज़ेज़ / Bid Document
(cid:1)(cid:1)बबडड (cid:1)(cid:1)ववववररणण//Bid Details
(cid:1)(cid:1)बबडड बबंदंद हहोोनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख//ससममयय /Bid End Date/Time 23-06-2025 15:00:00
(cid:1)(cid:1)बबडड खखुलुलनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख//ससममयय /Bid Opening
23-06-2025 15:30:00
Date/Time
(cid:1)(cid:1)बबडड पपेशेशककशश ववैधैधतताा ((बबंदंद हहोोनने े कक(cid:16)(cid:16) तताारर(cid:19)(cid:19)खख ससे)े)/Bid Offer
180 (Days)
Validity (From End Date)
ममं(cid:32)ं(cid:32)ााललयय//रराा(cid:33)(cid:33)यय ककाा ननाामम/Ministry/State Name Ministry Of Finance
(cid:1)(cid:1)ववभभाागग ककाा ननाामम/Department Name Department Of Financial Services
ससंगंगठठनन ककाा ननाामम/Organisation Name General Insurance Corporation Of India (gic)
ककााययााल(cid:37)ल(cid:37) यय ककाा ननाामम/Office Name Mumbai
(cid:38)(cid:38)ेेतताा ईईममेलेल//Buyer Email buycon",COMPLIANT,GIC_MOTOR,HIGH
